season,date,team1,team2,name1,name2,neutral,playoff,score1,score2,result1,cc_final,elo1_pre,elo2_pre,prob1,elo1_post,elo2_post,champ
2018,"2018-06-22","DAL","LAS","Dallas Wings","Los Angeles Sparks",0,0,101,72,1,0,1499.9147104871008,1607.0680271969995,0.46100260212494654,1537.3800487861522,1569.6026888979482,""
2018,"2018-06-22","LVA","NYL","Las Vegas Aces","New York Liberty",0,0,88,78,1,0,1458.1482385463473,1476.8951474442554,0.5872482052264977,1469.3882923291296,1465.655093661473,""
2018,"2018-06-22","PHO","MIN","Phoenix Mercury","Minnesota Lynx",0,0,72,83,0,0,1584.2007247070958,1584.3794094993784,0.6128928096122446,1563.48524214703,1605.0948920594442,""
2018,"2018-06-22","SEA","IND","Seattle Storm","Indiana Fever",0,0,72,63,1,0,1563.7892124386494,1360.3275573953247,0.8364073766377013,1567.1859832551986,1356.9307865787755,""
2018,"2018-06-24","CHI","PHO","Chicago Sky","Phoenix Mercury",0,0,97,88,1,0,1355.317484453923,1563.48524214703,0.3234869596570011,1375.8477133579431,1542.95501324301,""
2018,"2018-06-24","DAL","SEA","Dallas Wings","Seattle Storm",0,0,76,97,0,0,1537.3800487861522,1567.1859832551986,0.5717366731276525,1505.9537359340422,1598.6122961073086,""
2018,"2018-06-24","IND","CON","Indiana Fever","Connecticut Sun",0,0,78,87,0,0,1356.9307865787755,1567.2938185878022,0.3207276272592112,1349.3850395205834,1574.8395656459943,""
2018,"2018-06-24","LAS","NYL","Los Angeles Sparks","New York Liberty",0,0,80,54,1,0,1569.6026888979482,1465.655093661473,0.7424778832597874,1583.1294060588502,1452.128376500571,""
2018,"2018-06-24","LVA","MIN","Las Vegas Aces","Minnesota Lynx",0,0,73,88,0,0,1469.3882923291296,1605.0948920594442,0.42051174981125405,1453.467521524511,1621.0156628640627,""
2018,"2018-06-26","LAS","DAL","Los Angeles Sparks","Dallas Wings",0,0,87,83,1,0,1583.1294060588502,1505.9537359340422,0.7119299593341915,1586.5912827163852,1502.4918592765073,""
2018,"2018-06-26","MIN","SEA","Minnesota Lynx","Seattle Storm",0,0,91,79,1,0,1621.0156628640627,1598.6122961073086,0.6432460918664586,1631.8442440374524,1587.7837149339189,""
2018,"2018-06-26","NYL","PHO","New York Liberty","Phoenix Mercury",0,0,69,83,0,0,1452.128376500571,1542.95501324301,0.48442425851457827,1434.0170833390082,1561.0663064045727,""
2018,"2018-06-26","WAS","CON","Washington Mystics","Connecticut Sun",0,0,92,80,1,0,1513.8357891114422,1574.8395656459943,0.5273105543543561,1529.335147274085,1559.3402074833514,""
2018,"2018-06-27","CHI","ATL","Chicago Sky","Atlanta Dream",0,0,93,80,1,0,1375.8477133579431,1428.7155488412777,0.5389671424534153,1391.8393105268635,1412.7239516723573,""
2018,"2018-06-27","CON","IND","Connecticut Sun","Indiana Fever",0,0,101,89,1,0,1559.3402074833514,1349.3850395205834,0.8414579412210694,1563.4634591076651,1345.2617878962697,""
2018,"2018-06-27","LVA","DAL","Las Vegas Aces","Dallas Wings",0,0,91,97,0,0,1453.467521524511,1502.4918592765073,0.5444598253899688,1442.6957621823587,1513.2636186186596,""
2018,"2018-06-28","SEA","LAS","Seattle Storm","Los Angeles Sparks",0,0,81,72,1,0,1587.7837149339189,1586.5912827163852,0.6147637369771657,1597.251856258916,1577.1231413913881,""
2018,"2018-06-28","WAS","NYL","Washington Mystics","New York Liberty",0,0,80,77,1,0,1529.335147274085,1434.0170833390082,0.7328658887479627,1531.8467425071055,1431.5054881059878,""
2018,"2018-06-29","IND","PHO","Indiana Fever","Phoenix Mercury",0,0,77,95,0,0,1345.2617878962697,1561.0663064045727,0.31394205752646764,1332.4623794761746,1573.8657148246677,""
2018,"2018-06-29","LVA","LAS","Las Vegas Aces","Los Angeles Sparks",0,0,94,78,1,0,1442.6957621823587,1577.1231413913881,0.42230721175034663,1468.35328775214,1551.465615821607,""
2018,"2018-06-29","MIN","ATL","Minnesota Lynx","Atlanta Dream",0,0,85,74,1,0,1631.8442440374524,1412.7239516723573,0.8483701668382174,1635.497004429178,1409.0711912806316,""
2018,"2018-06-29","NYL","CHI","New York Liberty","Chicago Sky",0,0,99,103,0,0,1431.5054881059878,1391.8393105268635,0.6657119207472096,1421.0453470165298,1402.2994516163214,""
2018,"2018-06-30","WAS","PHO","Washington Mystics","Phoenix Mercury",0,0,74,84,0,0,1531.8467425071055,1573.8657148246677,0.5544423945281985,1515.2224438227188,1590.4900135090545,""
2018,"2018-07-01","CHI","NYL","Chicago Sky","New York Liberty",0,0,94,97,0,0,1402.2994516163214,1421.0453470165298,0.5872496193551185,1395.415734560694,1427.9290640721572,""
2018,"2018-07-01","DAL","MIN","Dallas Wings","Minnesota Lynx",0,0,72,76,0,0,1513.2636186186596,1635.497004429178,0.4395188731369523,1507.4101626538384,1641.3504603939994,""
2018,"2018-07-01","IND","ATL","Indiana Fever","Atlanta Dream",0,0,83,87,0,0,1332.4623794761746,1409.0711912806316,0.5048801571404314,1325.4366858619283,1416.096884894878,""
2018,"2018-07-01","LAS","LVA","Los Angeles Sparks","Las Vegas Aces",0,0,87,71,1,0,1551.465615821607,1468.35328775214,0.7188875211510285,1561.6552105733817,1458.1636930003651,""
2018,"2018-07-01","SEA","CON","Seattle Storm","Connecticut Sun",0,0,84,70,1,0,1597.251856258916,1563.4634591076651,0.6581405151110268,1608.8723567978172,1551.8429585687638,""
2018,"2018-07-03","DAL","CHI","Dallas Wings","Chicago Sky",0,0,108,85,1,0,1507.4101626538384,1395.415734560694,0.7512347994697838,1519.177495931813,1383.6484012827195,""
2018,"2018-07-03","LAS","CON","Los Angeles Sparks","Connecticut Sun",0,0,72,73,0,0,1561.6552105733817,1551.8429585687638,0.6264462051194073,1558.5123873850623,1554.9857817570833,""
2018,"2018-07-03","MIN","IND","Minnesota Lynx","Indiana Fever",0,0,59,71,0,0,1641.3504603939994,1325.4366858619283,0.90712812844785,1591.8310101579618,1374.9561360979656,""
2018,"2018-07-03","NYL","SEA","New York Liberty","Seattle Storm",0,0,62,77,0,0,1427.9290640721572,1608.8723567978172,0.35868497405533345,1414.8971163470362,1621.9043045229382,""
2018,"2018-07-05","DAL","IND","Dallas Wings","Indiana Fever",0,0,90,63,1,0,1519.177495931813,1374.9561360979656,0.7842693534672437,1530.4783686792696,1363.655263350509,""
2018,"2018-07-05","LVA","CHI","Las Vegas Aces","Chicago Sky",0,0,84,80,1,0,1458.1636930003651,1383.6484012827195,0.7087790363626952,1461.6713630386525,1380.1407312444321,""
2018,"2018-07-05","MIN","LAS","Minnesota Lynx","Los Angeles Sparks",0,0,83,72,1,0,1591.8310101579618,1558.5123873850623,0.6575318242441319,1601.433616476339,1548.9097810666851,""
2018,"2018-07-05","PHO","CON","Phoenix Mercury","Connecticut Sun",0,0,84,77,1,0,1590.4900135090545,1554.9857817570833,0.6603593042228615,1597.1109005401156,1548.3648947260222,""
2018,"2018-07-05","WAS","NYL","Washington Mystics","New York Liberty",0,0,86,67,1,0,1515.2224438227188,1414.8971163470362,0.738470878509087,1525.9433315176323,1404.1762286521227,""
2018,"2018-07-06","ATL","SEA","Atlanta Dream","Seattle Storm",0,0,86,95,0,0,1416.096884894878,1621.9043045229382,0.326467527338351,1408.3855573907142,1629.615632027102,""
2018,"2018-07-07","CHI","MIN","Chicago Sky","Minnesota Lynx",0,0,77,63,1,0,1380.1407312444321,1601.433616476339,0.3071776806879697,1410.5276690331543,1571.0466786876168,""
2018,"2018-07-07","LAS","WAS","Los Angeles Sparks","Washington Mystics",0,0,74,83,0,0,1548.9097810666851,1525.9433315176323,0.643989576277347,1529.9036201741144,1544.949492410203,""
2018,"2018-07-07","LVA","CON","Las Vegas Aces","Connecticut Sun",0,0,94,90,1,0,1461.6713630386525,1548.3648947260222,0.4903684251646188,1468.786287384055,1541.2499703806197,""
2018,"2018-07-08","ATL","PHO","Atlanta Dream","Phoenix Mercury",0,0,76,70,1,0,1408.3855573907142,1597.1109005401156,0.3484468228649379,1422.3759001817302,1583.1205577490996,""
2018,"2018-07-08","NYL","DAL","New York Liberty","Dallas Wings",0,0,87,97,0,0,1404.1762286521227,1530.4783686792696,0.43375756533227733,1392.1985250283765,1542.4560723030158,""
2018,"2018-07-08","SEA","WAS","Seattle Storm","Washington Mystics",0,0,97,91,1,0,1629.615632027102,1544.949492410203,0.7206915470928384,1634.2289765097846,1540.3361479275204,""
2018,"2018-07-10","CHI","LVA","Chicago Sky","Las Vegas Aces",0,0,74,98,0,0,1410.5276690331543,1468.786287384055,0.5312475870273469,1378.9609331565518,1500.3530232606574,""
2018,"2018-07-10","DAL","PHO","Dallas Wings","Phoenix Mercury",0,0,101,72,1,0,1542.4560723030158,1583.1205577490996,0.5563677205259354,1571.3571997788642,1554.2194302732512,""
2018,"2018-07-10","SEA","LAS","Seattle Storm","Los Angeles Sparks",0,0,75,77,0,0,1634.2289765097846,1529.9036201741144,0.742893451049386,1627.0059354689802,1537.1266612149188,""
2018,"2018-07-11","CON","NYL","Connecticut Sun","New York Liberty",0,0,76,79,0,0,1541.2499703806197,1392.1985250283765,0.7889363849501061,1530.04017891077,1403.4083164982262,""
2018,"2018-07-11","IND","MIN","Indiana Fever","Minnesota Lynx",0,0,65,87,0,0,1363.655263350509,1571.0466786876168,0.32446573704443454,1348.0093049106072,1586.6926371275185,""
2018,"2018-07-11","WAS","ATL","Washington Mystics","Atlanta Dream",0,0,89,106,0,0,1540.3361479275204,1422.3759001817302,0.7575971537148868,1498.8492051116375,1463.8628429976131,""
2018,"2018-07-12","LAS","DAL","Los Angeles Sparks","Dallas Wings",0,0,77,92,0,0,1537.1266612149188,1571.3571997788642,0.5654891514388819,1513.4869412895544,1594.9969197042287,""
2018,"2018-07-13","ATL","IND","Atlanta Dream","Indiana Fever",0,0,98,74,1,0,1463.8628429976131,1348.0093049106072,0.7553631189686402,1475.7976786382385,1336.0744692699818,""
2018,"2018-07-13","CON","PHO","Connecticut Sun","Phoenix Mercury",0,0,91,87,1,0,1530.04017891077,1554.2194302732512,0.5796483635322266,1535.5676642652165,1548.6919449188047,""
2018,"2018-07-13","MIN","LVA","Minnesota Lynx","Las Vegas Aces",0,0,77,85,0,0,1586.6926371275185,1500.3530232606574,0.7226265541965554,1565.8425651566652,1521.2030952315108,""
2018,"2018-07-13","WAS","CHI","Washington Mystics","Chicago Sky",0,0,88,72,1,0,1498.8492051116375,1378.9609331565518,0.7596295103605843,1507.2993442342868,1370.5107940339026,""
2018,"2018-07-14","SEA","DAL","Seattle Storm","Dallas Wings",0,0,91,84,1,0,1627.0059354689802,1594.9969197042287,0.6558322204389199,1633.735787835264,1588.2670673379448,""
2018,"2018-07-15","ATL","WAS","Atlanta Dream","Washington Mystics",0,0,80,77,1,0,1475.7976786382385,1507.2993442342868,0.569344897714643,1480.3272753026447,1502.7697475698806,""
2018,"2018-07-15","IND","PHO","Indiana Fever","Phoenix Mercury",0,0,82,101,0,0,1336.0744692699818,1548.6919449188047,0.3179069064883807,1322.503076337895,1562.2633378508915,""
2018,"2018-07-15","LVA","LAS","Las Vegas Aces","Los Angeles Sparks",0,0,78,99,0,0,1521.2030952315108,1513.4869412895544,0.6236183180157376,1485.5454285354165,1549.1446079856487,""
2018,"2018-07-15","MIN","CON","Minnesota Lynx","Connecticut Sun",0,0,64,83,0,0,1565.8425651566652,1535.5676642652165,0.6535755454723982,1530.4920881167034,1570.9181413051783,""
2018,"2018-07-15","NYL","CHI","New York Liberty","Chicago Sky",0,0,107,84,1,0,1403.4083164982262,1370.5107940339026,0.6569857597796555,1420.7667517116156,1353.1523588205132,""
2018,"2018-07-17","CON","ATL","Connecticut Sun","Atlanta Dream",0,0,83,86,0,0,1570.9181413051783,1480.3272753026447,0.7275048723488841,1561.2926531433454,1489.9527634644776,""
2018,"2018-07-17","DAL","NYL","Dallas Wings","New York Liberty",0,0,104,87,1,0,1588.2670673379448,1420.7667517116156,0.8060782887976449,1595.1542924243543,1413.8795266252062,""
2018,"2018-07-18","CHI","SEA","Chicago Sky","Seattle Storm",0,0,83,101,0,0,1353.1523588205132,1633.735787835264,0.23964057838808892,1343.9007412000083,1642.987405455769,""
2018,"2018-07-18","MIN","IND","Minnesota Lynx","Indiana Fever",0,0,89,65,1,0,1530.4920881167034,1322.503076337895,0.8399421910897147,1537.7506159441978,1315.2445485104006,""
2018,"2018-07-19","ATL","NYL","Atlanta Dream","New York Liberty",0,0,82,68,1,0,1489.9527634644776,1413.8795266252062,0.7106267133117763,1499.4354911553705,1404.3967989343132,""
2018,"2018-07-19","DAL","WAS","Dallas Wings","Washington Mystics",0,0,90,81,1,0,1595.1542924243543,1502.7697475698806,0.7295469497678693,1601.2929913545506,1496.6310486396842,""
2018,"2018-07-19","PHO","LVA","Phoenix Mercury","Las Vegas Aces",0,0,82,85,0,0,1562.2633378508915,1485.5454285354165,0.7113892398511498,1553.0023280163123,1494.8064383699957,""
2018,"2018-07-20","CHI","DAL","Chicago Sky","Dallas Wings",0,0,114,99,1,0,1343.9007412000083,1601.2929913545506,0.26480308958519216,1379.435879686157,1565.7578528684019,""
2018,"2018-07-20","CON","SEA","Connecticut Sun","Seattle Storm",0,0,65,78,0,0,1561.2926531433454,1642.987405455769,0.4975610747119243,1543.6043286307965,1660.675729968318,""
2018,"2018-07-20","LAS","IND","Los Angeles Sparks","Indiana Fever",0,0,76,78,0,0,1549.1446079856487,1315.2445485104006,0.8589933337798762,1539.2601150336782,1325.129041462371,""
2018,"2018-07-21","NYL","WAS","New York Liberty","Washington Mystics",0,0,78,95,0,0,1404.3967989343132,1496.6310486396842,0.4824007728624542,1383.3592253497695,1517.6686222242279,""
2018,"2018-07-21","PHO","MIN","Phoenix Mercury","Minnesota Lynx",0,0,75,80,0,0,1553.0023280163123,1537.7506159441978,0.6337440895474414,1541.4126019667729,1549.3403419937372,""
2018,"2018-07-22","ATL","SEA","Atlanta Dream","Seattle Storm",0,0,87,74,1,0,1499.4354911553705,1660.675729968318,0.38517109040018044,1523.223674497549,1636.8875466261395,""
2018,"2018-07-22","CHI","LAS","Chicago Sky","Los Angeles Sparks",0,0,76,93,0,0,1379.435879686157,1539.2601150336782,0.38710320221206573,1363.5917132231093,1555.104281496726,""
2018,"2018-07-22","DAL","CON","Dallas Wings","Connecticut Sun",0,0,75,92,0,0,1565.7578528684019,1543.6043286307965,0.6429159828778491,1534.2259561189144,1575.136225380284,""
2018,"2018-07-22","LVA","IND","Las Vegas Aces","Indiana Fever",0,0,88,74,1,0,1494.8064383699957,1325.129041462371,0.8080297756561313,1500.6335011034419,1319.301978728925,""
2018,"2018-07-24","CON","WAS","Connecticut Sun","Washington Mystics",0,0,94,68,1,0,1575.136225380284,1517.6686222242279,0.6881162210344717,1592.1762180211495,1500.6286295833625,""
2018,"2018-07-24","IND","SEA","Indiana Fever","Seattle Storm",0,0,72,92,0,0,1319.301978728925,1636.8875466261395,0.20299939043234802,1311.0265983261456,1645.1629270289188,""
2018,"2018-07-24","LAS","ATL","Los Angeles Sparks","Atlanta Dream",0,0,71,81,0,0,1555.104281496726,1523.223674497549,0.6556653561752617,1533.8451230914948,1544.48283290278,""
2018,"2018-07-24","MIN","NYL","Minnesota Lynx","New York Liberty",0,0,85,82,1,0,1549.3403419937372,1383.3592253497695,0.804707611294609,1551.0739937920735,1381.6255735514333,""
2018,"2018-07-25","PHO","CHI","Phoenix Mercury","Chicago Sky",0,0,87,101,0,0,1541.4126019667729,1363.5917132231093,0.8151965373097969,1500.1919844366155,1404.8123307532667,""
2018,"2018-07-31","ATL","WAS","Atlanta Dream","Washington Mystics",0,0,71,86,0,0,1544.48283290278,1500.6286295833625,0.6710553462049049,1513.985668791919,1531.1257936942236,""
2018,"2018-07-31","DAL","CHI","Dallas Wings","Chicago Sky",0,0,91,92,0,0,1534.2259561189144,1404.8123307532667,0.7694985170524716,1529.7958383770538,1409.2424484951273,""
2018,"2018-07-31","PHO","SEA","Phoenix Mercury","Seattle Storm",0,0,91,102,0,0,1500.1919844366155,1645.1629270289188,0.40757415687031107,1488.2545922919376,1657.1003191735967,""
2018,"2018-08-01","CON","NYL","Connecticut Sun","New York Liberty",0,0,92,77,1,0,1592.1762180211495,1381.6255735514333,0.8419147019774803,1597.0888865509035,1376.7129050216793,""
2018,"2018-08-01","LVA","PHO","Las Vegas Aces","Phoenix Mercury",0,0,93,104,0,0,1500.6335011034419,1488.2545922919376,0.6298971811772108,1479.0550643355932,1509.8330290597862,""
2018,"2018-08-02","IND","DAL","Indiana Fever","Dallas Wings",0,0,84,78,1,0,1311.0265983261456,1529.7958383770538,0.310277997704966,1326.3414294948413,1514.481007208358,""
2018,"2018-08-02","LAS","MIN","Los Angeles Sparks","Minnesota Lynx",0,0,79,57,1,0,1533.8451230914948,1551.0739937920735,0.5893646908110266,1554.827976592813,1530.0911402907552,""
2018,"2018-08-03","ATL","CHI","Atlanta Dream","Chicago Sky",0,0,89,74,1,0,1513.985668791919,1409.2424484951273,0.7433526241168462,1522.6617203734531,1400.566396913593,""
2018,"2018-08-03","SEA","MIN","Seattle Storm","Minnesota Lynx",0,0,85,75,1,0,1657.1003191735967,1530.0911402907552,0.7670343600221056,1662.690821611543,1524.500637852809,""
2018,"2018-08-03","WAS","LVA","Washington Mystics","Las Vegas Aces",0,0,1,0,1,0,1531.1257936942236,1479.0550643355932,0.6814102302204286,1532.416298019248,1477.7645600105689,""
2018,"2018-08-04","NYL","IND","New York Liberty","Indiana Fever",0,0,55,68,0,0,1376.7129050216793,1326.3414294948413,0.6792829617581337,1348.9794814378547,1354.074853078666,""
2018,"2018-08-05","CON","LVA","Connecticut Sun","Las Vegas Aces",0,0,109,88,1,0,1597.0888865509035,1477.7645600105689,0.7590362551542403,1607.6234048608114,1467.2300417006609,""
2018,"2018-08-05","DAL","WAS","Dallas Wings","Washington Mystics",0,0,74,76,0,0,1514.481007208358,1532.416298019248,0.5883801892529975,1509.490408545171,1537.406896682435,""
2018,"2018-08-05","LAS","PHO","Los Angeles Sparks","Phoenix Mercury",0,0,78,75,1,0,1554.827976592813,1509.8330290597862,0.6725032377559795,1558.0424306665734,1506.6185749860258,""
2018,"2018-08-05","MIN","ATL","Minnesota Lynx","Atlanta Dream",0,0,66,86,0,0,1524.500637852809,1522.6617203734531,0.6156447123843826,1490.858505272025,1556.303852954237,""
2018,"2018-08-06","NYL","SEA","New York Liberty","Seattle Storm",0,0,80,96,0,0,1348.9794814378547,1662.690821611543,0.20663152807802757,1341.9113958415808,1669.758907207817,""
2018,"2018-08-07","ATL","LVA","Atlanta Dream","Las Vegas Aces",0,0,109,100,1,0,1556.303852954237,1467.2300417006609,0.7257702196531752,1562.5456061200093,1460.9882885348886,""
2018,"2018-08-07","CHI","MIN","Chicago Sky","Minnesota Lynx",0,0,64,85,0,0,1400.566396913593,1490.858505272025,0.4851927964321068,1375.4627864208412,1515.9621157647769,""
2018,"2018-08-07","IND","SEA","Indiana Fever","Seattle Storm",0,0,79,94,0,0,1354.074853078666,1669.758907207817,0.20477610795495835,1347.4331616672252,1676.4005986192576,""
2018,"2018-08-07","PHO","WAS","Phoenix Mercury","Washington Mystics",0,0,98,103,0,0,1506.6185749860258,1537.406896682435,0.570351447868538,1496.6828219171755,1547.3426497512853,""
2018,"2018-08-08","DAL","CON","Dallas Wings","Connecticut Sun",0,0,92,101,0,0,1509.490408545171,1607.6234048608114,0.4739281886250076,1497.134908283414,1619.9789051225684,""
2018,"2018-08-08","NYL","LAS","New York Liberty","Los Angeles Sparks",0,0,81,82,0,0,1341.9113958415808,1558.0424306665734,0.31353737085195094,1340.6458175003415,1559.3080090078126,""
2018,"2018-08-09","ATL","LAS","Atlanta Dream","Los Angeles Sparks",0,0,79,73,1,0,1562.5456061200093,1559.3080090078126,0.6175481139909372,1569.3288203682418,1552.5247947595801,""
2018,"2018-08-09","LVA","MIN","Las Vegas Aces","Minnesota Lynx",0,0,73,89,0,0,1460.9882885348886,1515.9621157647769,0.5359533980384436,1437.8879609278345,1539.062443371831,""
2018,"2018-08-09","WAS","SEA","Washington Mystics","Seattle Storm",0,0,100,77,1,0,1547.3426497512853,1676.4005986192576,0.42986542021485535,1581.0072236427761,1642.7360247277668,""
2018,"2018-08-10","CHI","CON","Chicago Sky","Connecticut Sun",0,0,97,86,1,0,1375.4627864208412,1619.9789051225684,0.27948232255206235,1402.2269538699675,1593.2147376734422,""
2018,"2018-08-10","PHO","IND","Phoenix Mercury","Indiana Fever",0,0,94,74,1,0,1496.6828219171755,1347.4331616672252,0.7891263195760951,1505.3365633650549,1338.7794202193459,""
2018,"2018-08-11","ATL","DAL","Atlanta Dream","Dallas Wings",0,0,92,82,1,0,1569.3288203682418,1497.134908283414,0.7060130997900257,1576.7135618840875,1489.7501667675683,""
2018,"2018-08-11","LVA","IND","Las Vegas Aces","Indiana Fever",0,0,92,74,1,0,1437.8879609278345,1338.7794202193459,0.7371158518100738,1448.2186832382883,1328.448697908892,""
2018,"2018-08-12","CON","CHI","Connecticut Sun","Chicago Sky",0,0,82,75,1,0,1593.2147376734422,1402.2269538699675,0.8263434629610563,1596.1922544461045,1399.2494370973052,""
2018,"2018-08-12","MIN","SEA","Minnesota Lynx","Seattle Storm",0,0,72,81,0,0,1539.062443371831,1642.7360247277668,0.4659836052022808,1526.9785541476258,1654.819913951972,""
2018,"2018-08-12","NYL","ATL","New York Liberty","Atlanta Dream",0,0,77,86,0,0,1340.6458175003415,1576.7135618840875,0.289379788360948,1333.9863938474452,1583.3729855369838,""
2018,"2018-08-12","PHO","LAS","Phoenix Mercury","Los Angeles Sparks",0,0,86,78,1,0,1505.3365633650549,1552.5247947595801,0.5470800467311769,1515.9327474218674,1541.9286107027676,""
2018,"2018-08-12","WAS","DAL","Washington Mystics","Dallas Wings",0,0,93,80,1,0,1581.0072236427761,1489.7501667675683,0.7282644457574846,1589.2924130689523,1481.4649773413921,""
2018,"2018-08-14","CON","DAL","Connecticut Sun","Dallas Wings",0,0,96,76,1,0,1596.1922544461045,1481.4649773413921,0.7541630933169854,1606.5675165372993,1471.0897152501973,""
2018,"2018-08-14","LAS","NYL","Los Angeles Sparks","New York Liberty",0,0,74,66,1,0,1541.9286107027676,1333.9863938474452,0.8399059734227255,1544.9434581431665,1330.9715464070464,""
2018,"2018-08-14","MIN","CHI","Minnesota Lynx","Chicago Sky",0,0,88,91,0,0,1526.9785541476258,1399.2494370973052,0.7677740957770665,1516.3558189797836,1409.8721722651474,""
2018,"2018-08-15","IND","WAS","Indiana Fever","Washington Mystics",0,0,62,76,0,0,1328.448697908892,1589.2924130689523,0.2609532115989503,1320.0736872928205,1597.6674236850238,""
2018,"2018-08-15","LVA","NYL","Las Vegas Aces","New York Liberty",0,0,85,72,1,0,1448.2186832382883,1330.9715464070464,0.7568425000227572,1455.4742337621876,1323.7159958831471,""
2018,"2018-08-17","CON","MIN","Connecticut Sun","Minnesota Lynx",0,0,96,79,1,0,1606.5675165372993,1516.3558189797836,0.727071961898052,1616.8901345630047,1506.0332009540782,""
2018,"2018-08-17","DAL","LVA","Dallas Wings","Las Vegas Aces",0,0,107,102,1,0,1471.0897152501973,1455.4742337621876,0.6342300027198444,1476.6343932630002,1449.9295557493847,""
2018,"2018-08-17","PHO","ATL","Phoenix Mercury","Atlanta Dream",0,0,104,95,1,0,1515.9327474218674,1583.3729855369838,0.5180670808777144,1528.5647493717715,1570.7409835870797,""
2018,"2018-08-17","SEA","NYL","Seattle Storm","New York Liberty",0,0,85,77,1,0,1654.819913951972,1323.7159958831471,0.9142371743764484,1656.295983025684,1322.239926809435,""
2018,"2018-08-17","WAS","LAS","Washington Mystics","Los Angeles Sparks",0,0,69,67,1,0,1597.6674236850238,1544.9434581431665,0.6822260039880382,1599.9072988288742,1542.703582999316,""
2018,"2018-08-18","IND","CHI","Indiana Fever","Chicago Sky",0,0,106,115,0,0,1320.0736872928205,1409.8721722651474,0.48590258396176866,1307.3034858364015,1422.6423737215664,""
2018,"2018-08-19","CHI","IND","Chicago Sky","Indiana Fever",0,0,92,97,0,0,1422.6423737215664,1307.3034858364015,0.7548152535161043,1407.1631942023794,1322.7826653555885,""
2018,"2018-08-19","CON","LAS","Connecticut Sun","Los Angeles Sparks",0,0,89,86,1,0,1616.8901345630047,1542.703582999316,0.7083882733588232,1619.681210594183,1539.9125069681377,""
2018,"2018-08-19","LVA","ATL","Las Vegas Aces","Atlanta Dream",0,0,78,93,0,0,1449.9295557493847,1570.7409835870797,0.4415362805437743,1432.9780612344564,1587.692478102008,""
2018,"2018-08-19","MIN","WAS","Minnesota Lynx","Washington Mystics",0,0,88,83,1,0,1506.0332009540782,1599.9072988288742,0.48004417444172615,1514.7729085561307,1591.1675912268217,""
2018,"2018-08-19","PHO","NYL","Phoenix Mercury","New York Liberty",0,0,96,85,1,0,1528.5647493717715,1322.239926809435,0.8386500856311317,1532.4897387791116,1318.314937402095,""
2018,"2018-08-19","SEA","DAL","Seattle Storm","Dallas Wings",0,0,84,68,1,0,1656.295983025684,1476.6343932630002,0.8167874974217083,1662.4359034091003,1470.494472879584,""
2018,"2018-08-21","LAS","MIN","Los Angeles Sparks","Minnesota Lynx",0,1,75,68,1,0,1539.9125069681377,1514.7729085561307,0.6806021083291619,1546.0526967225576,1508.6327188017108,""
2018,"2018-08-21","PHO","DAL","Phoenix Mercury","Dallas Wings",0,1,101,83,1,0,1532.4897387791116,1470.494472879584,0.7353110162213041,1542.9054103134486,1460.078801345247,""
2018,"2018-08-23","CON","PHO","Connecticut Sun","Phoenix Mercury",0,1,86,96,0,0,1619.681210594183,1542.9054103134486,0.7554867168896834,1592.6857675654642,1569.9008533421675,""
2018,"2018-08-23","WAS","LAS","Washington Mystics","Los Angeles Sparks",0,1,96,64,1,0,1591.1675912268217,1546.0526967225576,0.7110058135158495,1609.5102889924824,1527.709998956897,""
2018,"2018-08-26","ATL","WAS","Atlanta Dream","Washington Mystics",0,1,84,87,0,0,1587.692478102008,1609.5102889924824,0.6031612397334299,1580.5366089834283,1616.666158111062,""
2018,"2018-08-26","SEA","PHO","Seattle Storm","Phoenix Mercury",0,1,91,87,1,0,1662.4359034091003,1569.9008533421675,0.7758231737849803,1665.002416033444,1567.3343407178238,""
2018,"2018-08-28","ATL","WAS","Atlanta Dream","Washington Mystics",0,1,78,75,1,0,1580.5366089834283,1616.666158111062,0.5782694343574838,1584.9461747601094,1612.256592334381,""
2018,"2018-08-28","SEA","PHO","Seattle Storm","Phoenix Mercury",0,1,91,87,1,0,1665.002416033444,1567.3343407178238,0.7821814836927976,1667.483252970743,1564.8535037805248,""
2018,"2018-08-31","PHO","SEA","Phoenix Mercury","Seattle Storm",0,1,86,66,1,0,1564.8535037805248,1667.483252970743,0.4593811771800787,1592.8005565790495,1639.5362001722183,""
2018,"2018-08-31","WAS","ATL","Washington Mystics","Atlanta Dream",0,1,76,81,0,0,1612.256592334381,1584.9461747601094,0.6839880731462549,1599.1989354782866,1598.0038316162038,""
2018,"2018-09-02","PHO","SEA","Phoenix Mercury","Seattle Storm",0,1,86,84,1,0,1592.8005565790495,1639.5362001722183,0.5595550097247993,1596.171640327563,1636.1651164237048,""
2018,"2018-09-02","WAS","ATL","Washington Mystics","Atlanta Dream",0,1,97,76,1,0,1599.1989354782866,1598.0038316162038,0.6420437640758477,1616.2132807411738,1580.9894863533166,""
2018,"2018-09-04","ATL","WAS","Atlanta Dream","Washington Mystics",0,1,81,86,0,0,1580.9894863533166,1616.2132807411738,0.579858049219237,1570.8173062428123,1626.385460851678,""
2018,"2018-09-04","SEA","PHO","Seattle Storm","Phoenix Mercury",0,1,94,84,1,0,1636.1651164237048,1596.171640327563,0.7033752093924749,1643.6301435620576,1588.7066131892102,""
